Timestamp,Menu,Rating,Review
23/12/2025 11:41:42,62,4,"Gak mengecewakan beli Jus Semangka ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 13:12:15,49,3,"Bisa dibilang menu Friendly Coffee Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 13:59:42,43,5,"Ekstraksinya sangat baik, terasa nutty dan aromanya sangat harum"
23/12/2025 14:13:32,74,4,"Pilihan yang tepat beli Not Tiramisu Latte ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 15:05:29,19,5,"Kualitas Berry Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 15:24:03,24,5,"Lapisan karamelnya unik, manis pahitnya bikin nagih."
23/12/2025 15:49:57,33,3,"Tidak terlalu istimewa tapi Chamomile ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 16:23:53,3,5,"Secara keseluruhan Air Mineral ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 16:32:16,53,5,"Pengalaman minum Green Thai Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 16:42:00,90,3,"Kalau menurut selera saya, WHITE ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 16:48:53,10,4,"Sangat merekomendasikan BLACK ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
23/12/2025 17:19:22,16,2,Kurang sesuai ekspektasi untuk Basic Latte Ice Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
23/12/2025 17:35:03,35,3,"Cukup standar untuk Chocolate Ice ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 18:02:18,53,4,"Teksturnya sangat creamy, tapi hati-hati dengan takaran susu kental manis yang seringkali menutupi aroma khas teh hijaunya."
23/12/2025 19:35:50,65,3,"Sebenarnya Lemons ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 20:21:29,92,3,"Rasanya lumayan yang WHITE Arabica ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
23/12/2025 20:51:03,19,3,"Walaupun biasa saja, Berry Cake ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 08:09:27,49,3,"Pas dicoba, menu Friendly Coffee Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 08:35:34,46,4,"Puas pesan Forbidden Berry ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
24/12/2025 08:35:40,6,5,"Menikmati banget Americano Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
24/12/2025 09:25:33,63,3,"Boleh dicoba untuk Lemon Tea Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 09:41:49,59,3,"Biasa saja sih untuk Hazelnut Latte (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 12:44:54,12,4,Asamnya segar dan rasa biji kopi tetap ada
24/12/2025 14:34:52,31,4,"Sangat puas dengan Cappuccino Ice Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
24/12/2025 14:35:47,63,5,Teh hitam panas dengan perasan lemon yang segar.
24/12/2025 14:44:31,34,3,"Menurut saya rasa Chocolate Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 14:48:09,91,2,Rasa dari WHITE Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
24/12/2025 14:49:30,85,3,"Secara rasa Thai Tea ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 15:04:04,86,3,"Untuk ukuran menu Thai Tea (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 15:49:10,49,5,Aman untuk semua usia nikmati
24/12/2025 16:36:03,81,4,"Ringan, manisnya lembut, mudah diminum kapan saja."
24/12/2025 16:54:50,48,5,kopinya strong banget dan seger selain itu tetep creamy
24/12/2025 17:19:28,33,1,Untuk pesanan Chamomile ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
24/12/2025 17:48:03,58,3,"Cukup oke untuk Hazelnut Latte ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
24/12/2025 18:02:28,46,4,"Pas nyobain Forbidden Berry ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
24/12/2025 18:32:56,16,2,Agak kurang cocok dengan Basic Latte Ice Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
24/12/2025 19:29:08,78,2,Mungkin bisa diperbaiki untuk Red Liquid ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
24/12/2025 20:05:44,64,5,"Dingin, segar, asam, ringan, menyenangkan"
25/12/2025 08:34:18,76,4,"Untuk menu Nutella Meses ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 09:00:51,51,5,"Kopi susu gula aren porsi jumbo, pas buat nemenin nongkrong."
25/12/2025 10:05:34,34,5,"Saya suka banget sama Chocolate Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 11:16:11,34,5,"Cokelatnya rich dan creamy, cocok buat pecinta cokelat."
25/12/2025 12:08:23,93,5,kerenyahan pas dengan ukuran yang cukup besar
25/12/2025 12:28:46,76,4,"Baru pertama coba Nutella Meses ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 13:12:33,23,2,Sebenarnya berharap lebih untuk Black Rice Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
25/12/2025 13:22:10,13,3,memiliki tekstur yang sangat empuk dan tidak seret.
25/12/2025 13:37:55,7,5,Rasa kopinya bersih (clean) dan karakternya sangat kuat
25/12/2025 14:55:35,87,5,Upgrade ke Arabica sangat sepadan karena rasanya jadi lebih halus dan aromatik
25/12/2025 15:29:34,71,4,"Senang sekali sama Matchapresso (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 15:43:28,29,2,Kali ini rasanya Cappuccino Hot Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
25/12/2025 15:51:40,52,5,"Segar, asam-manisnya pas dan ringan"
25/12/2025 15:52:23,22,5,"Rasa dari Black Rice Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 15:53:24,23,5,"Hangat, mengenyangkan, rasa ketan hitam autentik."
25/12/2025 16:27:17,75,2,Harapannya sih Not Tiramisu Latte (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
25/12/2025 16:47:08,81,4,"Kesan pertama nyoba Soft Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 16:59:23,7,4,"Pesananku kali ini Americano Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
25/12/2025 17:45:14,28,2,"Untuk ukuran harga segini, menu Candy Latte (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
25/12/2025 18:10:07,13,5,"Pisangnya terasa, cokelatnya pas, cocok buat teman ngopi."
25/12/2025 18:25:39,87,2,Sayangnya Upgrade Beans (Arabica) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
26/12/2025 08:12:04,52,5,"Cocok banget di lidah untuk Green Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 08:24:54,72,5,"Teh campur jeruk yang unik, rasanya bikin seger dan semangat lagi."
26/12/2025 09:01:20,69,5,"Suka sekali dengan Matcha Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 09:16:37,3,5,"Air mineral biasa, penting buat nemenin makan snacks yang manis."
26/12/2025 09:26:45,68,2,Pesanan saya yang Matcha Latte Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
26/12/2025 09:37:01,14,2,"Mungkin selera saya berbeda, tapi untuk Banana Bread Original ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
26/12/2025 09:57:34,29,5,"Wah, ternyata Cappuccino Hot Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 10:12:38,27,4,"Bisa dibilang Candy Latte ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 10:59:13,2,5,"Beneran enak menu Add on Simple Syrup ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 12:22:51,93,5,"Teksturnya crispy luar lembut dalam, paling enak dimakan hangat."
26/12/2025 13:10:59,28,5,rasa yang manis seperti minuman rasa gulali
26/12/2025 13:21:41,86,4,"Menurut saya Thai Tea (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 14:21:37,90,3,"Pesanan WHITE ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
26/12/2025 15:11:58,21,4,"Segar, fun, dan eye-catching"
26/12/2025 15:16:24,22,3,"Menu Black Rice Ice ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
26/12/2025 15:24:31,5,4,"kopi hitam yang sangat solid dengan tingkat kepahitan yang mantap, pilihan utama untuk mengusir ngantuk dan memulai hari dengan fokus penuh"
26/12/2025 16:20:06,48,5,"Minuman favorit banyak orang, kopi susunya beneran enak banget."
26/12/2025 16:56:57,60,5,Teh melati dingin yang memberikan aroma wangi dan efek relaksasi.
26/12/2025 17:41:05,39,2,Kurang begitu suka dengan Donat Polos ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
26/12/2025 18:20:36,94,4,"Gak mengecewakan beli Creamy Chocolate Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
26/12/2025 18:52:02,21,5,"Segar, lemony, soda, cerah, besar"
27/12/2025 08:27:04,44,4,Menambah kekuatan kopi dengan rasa nutty.
27/12/2025 09:34:56,49,5,bagi yang mau lebih sedikit strong tapi aman buat daily coffe
27/12/2025 09:41:18,59,5,"Nutty, manis, creamy, aromatik, besar"
27/12/2025 10:11:17,34,3,"Hangat dan creamy, meski masih bisa dibuat lebih bold"
27/12/2025 11:16:43,63,3,"Secara keseluruhan untuk Lemon Tea Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
27/12/2025 11:49:07,24,4,"Pilihan yang tepat beli Burnt Sugar ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
27/12/2025 12:57:59,13,5,Teksturnya lembut dan cokelatnya kerasa di setiap gigitan.
27/12/2025 13:09:48,72,5,"Rasanya unik, segar, dan bikin mood naik"
27/12/2025 13:32:36,6,2,Kurang pas rasanya untuk Americano Hot Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
27/12/2025 13:34:59,37,5,"Puas, creamy, mengenyangkan, dan coklatnya terasa original"
27/12/2025 13:47:21,48,5,"Kualitas Friendly Coffee Ice double shot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
27/12/2025 13:57:52,66,2,Sedikit kecewa dengan Matcha Espresso ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
27/12/2025 14:03:44,90,5,"Ringan, creamy, dan cocok untuk nyatai"
27/12/2025 14:09:45,60,5,"Secara keseluruhan Jasmine Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
27/12/2025 14:23:30,52,5,"Pengalaman minum Green Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
27/12/2025 14:31:05,51,5,"Seimbang, manis, creamy, ramah, besar"
27/12/2025 16:33:26,55,3,"Rasa dari Gula Gula ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
27/12/2025 16:36:09,65,5,"Asamnya seger, cocok diminum pas lagi haus banget."
27/12/2025 16:49:43,92,3,"Bagi saya menu WHITE Arabica ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
27/12/2025 17:36:37,67,5,"Sangat merekomendasikan Matcha Latte Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
27/12/2025 17:44:10,86,2,"Menurut saya agak kurang, Thai Tea (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
27/12/2025 17:58:29,40,3,"Untuk Espresso Arabica On The Rock ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
27/12/2025 18:03:11,93,5,"Renyah, buttery, lembut, modern, mengenyangkan"
27/12/2025 18:14:58,13,2,Sayang sekali Banana Bread Chocolate ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
27/12/2025 19:14:47,16,1,Secara keseluruhan menu Basic Latte Ice Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
27/12/2025 19:24:42,10,4,"Puas pesan BLACK ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
28/12/2025 08:00:44,24,5,"Tekstur renyah dari gula bakarnya sangat memuaskan saat digigit. Saran saya, lapisan gula bakarnya bisa dibuat sedikit lebih tebal lagi"
28/12/2025 08:57:42,29,2,Kurang memuaskan untuk Cappuccino Hot Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 09:17:00,3,2,Menu Air Mineral ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 09:34:27,60,5,"Menikmati banget Jasmine Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
28/12/2025 10:13:50,34,2,Kurang sesuai ekspektasi untuk Chocolate Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 11:24:48,26,2,Rasa dari Butterscotch Latte (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 12:12:36,10,3,"Bisa dibilang menu BLACK ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
28/12/2025 13:20:03,80,4,"Sangat puas dengan Sitrus Cafe ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
28/12/2025 13:51:55,4,3,"Tidak terlalu istimewa tapi Americano Hot Houseblend ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
28/12/2025 14:33:49,65,5,"Asam, segar, soda, citrus, ringan"
28/12/2025 15:01:41,90,3,"Kalau menurut selera saya, WHITE ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
28/12/2025 15:12:01,37,2,Untuk pesanan Chocolate (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 15:38:23,6,2,Agak kurang cocok dengan Americano Hot Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
28/12/2025 15:46:03,9,4,Rasa apel pie terasa lumanyan jelas dan dessert like
28/12/2025 15:56:34,70,2,"Rasanya kompleks dan khas, tidak untuk semua orang."
28/12/2025 17:35:59,68,5,"Hangat, lembut, aroma matcha menenangkan."
28/12/2025 17:39:15,4,5,"Pahit, seimbang, hangat, bersih, klasik"
28/12/2025 18:04:22,68,5,"Hangat, earthy, creamy, lembut, tenang"
28/12/2025 18:27:02,46,4,"Pas nyobain Forbidden Berry ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
28/12/2025 18:35:37,19,5,"Manis, asam, creamy, fruity, dessert"
28/12/2025 18:35:53,25,3,"Cukup standar untuk Butterscotch ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
28/12/2025 19:03:42,64,5,Enak karena asam dan manisnya balance
28/12/2025 20:21:11,42,3,"Sebenarnya Espresso Houseblend On The Rock ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
28/12/2025 20:38:43,39,4,"Untuk menu Donat Polos ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 08:10:27,77,5,"Saya suka banget sama Red Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 09:38:26,37,5,"Cokelat creamy, porsi besar memuaskan."
29/12/2025 11:12:53,58,4,"Baru pertama coba Hazelnut Latte ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 11:18:05,22,4,"Senang sekali sama Black Rice Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 11:35:54,24,5,"Manis pahit seimbang, tekstur gula renyah menarik."
29/12/2025 12:06:52,96,3,"Rasanya lumayan yang Pisang Coklat ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
29/12/2025 12:21:38,77,4,"Rasa apel merah manis dan segar, namun perbedaannya dengan varian apel lain tidak terlalu signifikan."
29/12/2025 13:13:51,62,3,"Walaupun biasa saja, Jus Semangka ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
29/12/2025 13:15:53,66,3,"Pas dicoba, menu Matcha Espresso ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
29/12/2025 13:20:32,21,3,"Boleh dicoba untuk Biru (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
29/12/2025 13:42:10,62,4,"Rasa dari Jus Semangka ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 13:54:00,78,5,Perpaduan strawberry sama delima yang bikin rasanya jadi makin kaya.
29/12/2025 14:14:28,46,5,"Rasanya unik dan bold, cocok buat yang suka coba minuman beda."
29/12/2025 15:18:05,78,5,"Rasa asam segarnya cukup kuat, bikin melek."
29/12/2025 15:25:11,31,5,Salah satu cappuccino dingin yang cukup saya suka
29/12/2025 15:37:16,41,4,"Kesan pertama nyoba Espresso Arabica Basic Espresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 16:17:35,20,5,"Pesananku kali ini Biru ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
29/12/2025 16:57:37,55,4,"Taburan gulanya sangat halus, tapi seringkali rontok saat dimakan; mungkin bisa dicari cara agar gula lebih menempel pada donat."
29/12/2025 16:59:31,70,5,"Rasa unik yang bikin nagih, antara teh hijau sama kopi."
29/12/2025 17:27:46,35,4,"Cocok banget di lidah untuk Chocolate Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 08:56:55,27,4,Manis fun dan cocok untuk santai
30/12/2025 09:37:36,36,4,"Suka sekali dengan Cold Brew ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 10:07:24,52,3,"Biasa saja sih untuk Green Apple ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 11:08:50,21,5,"Wah, ternyata Biru (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 11:29:23,94,4,"Bisa dibilang Creamy Chocolate Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 12:09:16,38,4,"Beneran enak menu Creamy Klepon ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 13:01:24,48,5,"Segar, bikin melek dan rasa strong"
30/12/2025 13:46:08,17,3,"Menurut saya rasa Basic Latte Hot Houseblend ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 14:49:31,18,2,Mungkin bisa diperbaiki untuk Basic Latte Ice Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
30/12/2025 14:55:06,56,4,"Menurut saya Happy Moca Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 15:05:55,33,2,Sebenarnya berharap lebih untuk Chamomile ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
30/12/2025 15:22:59,20,4,"Gak mengecewakan beli Biru ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 15:36:04,95,4,adonan yang lembut dan kemanisan pas
30/12/2025 15:39:58,10,5,"Pilihan yang tepat beli BLACK ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 15:43:02,12,5,"Asam, fruity, kompleks, aromatik, besar"
30/12/2025 16:00:18,67,4,"Kualitas Matcha Latte Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 16:05:38,52,5,Rasanya enak dan rasanya segar
30/12/2025 16:19:55,35,5,"Secara keseluruhan Chocolate Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 16:25:09,75,3,"Secara rasa Not Tiramisu Latte (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 16:46:37,39,5,"Pengalaman minum Donat Polos ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 17:07:58,88,4,Latte manis klasik yang mudah disukai
30/12/2025 17:08:39,18,4,"Sangat merekomendasikan Basic Latte Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 17:18:12,94,5,"tekstur mousse cokelatnya sangat lembut dan kaya rasa, menjadikannya pilihan pencuci mulut yang berkelas"
30/12/2025 17:32:17,51,4,"ratio susu dan kopi pas, kopi terasa kuat tidak tertutup susu"
30/12/2025 17:41:45,73,5,"Manisnya pas, terasa klasik dan nyaman"
30/12/2025 17:55:14,62,3,"Untuk ukuran menu Jus Semangka ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 17:58:34,94,3,"Cukup oke untuk Creamy Chocolate Cake ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 17:58:39,59,5,"Puas pesan Hazelnut Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 18:03:11,56,4,"Menikmati banget Happy Moca Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 18:19:50,62,5,"Sangat puas dengan Jus Semangka ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
30/12/2025 18:30:34,28,1,Kali ini rasanya Candy Latte (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
30/12/2025 18:34:32,27,5,"Manis, playful, creamy, nostalgia, ringan"
30/12/2025 19:35:11,61,2,Harapannya sih Jasmine Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
30/12/2025 20:04:03,89,3,"Pesanan Vanilla Latte (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 20:40:25,3,3,"Menu Air Mineral ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
30/12/2025 20:46:00,44,4,"Pas nyobain Extra Shot Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
31/12/2025 08:48:51,83,3,"Secara keseluruhan untuk Sunset ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 09:08:52,2,3,"Rasa dari Add on Simple Syrup ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 09:33:22,26,5,Manis karamel lembut yang enak dan creamy.
31/12/2025 09:34:15,65,3,"Bagi saya menu Lemons ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 09:56:31,28,4,"Untuk menu Candy Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
31/12/2025 09:56:38,64,5,"Pilihan paling aman kalau bingung mau minum apa, segernya dapet."
31/12/2025 11:01:19,67,3,"Untuk Matcha Latte Ice ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 11:18:27,35,5,"Manis dan creamy, cocok untuk pencinta cokelat."
31/12/2025 11:42:27,29,5,"Foam tebal, rasa kopi seimbang."
31/12/2025 11:52:51,55,4,Gulanya pas dan tidak berlebihan. Donat terasa lembut.
31/12/2025 12:28:49,84,4,cocok untuk yang menghindari susu sapi/lactose intolerant
31/12/2025 13:53:38,7,4,"Rasa asam segarnya pas, cocok diminum siang hari."
31/12/2025 14:19:18,13,3,"Bisa dibilang menu Banana Bread Chocolate ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 14:31:36,70,4,bedanya dengan matcha espresso?
31/12/2025 14:46:51,30,4,"Saya suka banget sama Cappuccino Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
31/12/2025 15:03:43,47,5,"Kopi terasa kuat dan mantap, cocok untuk butuh energi."
31/12/2025 16:21:30,95,1,"Untuk ukuran harga segini, menu Waffle ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
31/12/2025 16:45:01,55,5,donut yang soft dan dengan added kemanisan membuat rasa lebih cozy
31/12/2025 16:51:33,59,5,"Aroma kacangnya kuat, cocok dipadu sama kopi porsi besar."
31/12/2025 17:04:43,87,5,"Lebih-halus, aromatik, asam, premium, seimbang"
31/12/2025 17:05:42,93,5,"Sangat renyah di bagian luar tapi tetap lembut di dalam. Saran saya, tambahkan opsi saus cocolan terpisah seperti sirup maple atau cokelat"
31/12/2025 18:13:00,43,3,"Tidak terlalu istimewa tapi Espresso Houseblend Basic Espresso ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
31/12/2025 18:34:14,94,4,"Baru pertama coba Creamy Chocolate Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
31/12/2025 18:47:30,54,4,"Senang sekali sama Green Thai Tea (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
31/12/2025 20:07:14,89,4,"Rasa dari Vanilla Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 09:21:30,59,4,rasa hazelnut yang nutty memberi dimension pada kopi dan susu
01/01/2026 09:30:55,18,2,Sayangnya Basic Latte Ice Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
01/01/2026 09:33:30,63,5,"Kesan pertama nyoba Lemon Tea Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 10:42:05,30,5,foamnya enak dan biji kopinya terasa berbeda
01/01/2026 11:14:20,25,3,"Kalau menurut selera saya, Butterscotch ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
01/01/2026 11:19:09,8,2,Pesanan saya yang Apple Pie Latte ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
01/01/2026 11:39:47,7,4,"Pesananku kali ini Americano Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 11:42:31,39,5,"Donatnya empuk dan sangat ringan, tidak bikin seret di tenggorokan"
01/01/2026 13:18:41,14,5,"Lembut, pisang, klasik, manis, sederhana"
01/01/2026 13:46:51,84,2,"Mungkin selera saya berbeda, tapi untuk Susu Oat ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
01/01/2026 13:52:10,10,5,"Cocok banget di lidah untuk BLACK ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 14:25:13,1,4,"Suka sekali dengan Add on Aren ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 16:02:08,91,5,"Wah, ternyata WHITE Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 16:19:18,33,5,"Bisa dibilang Chamomile ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 16:45:47,25,3,"Cukup standar untuk Butterscotch ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
01/01/2026 17:06:42,64,5,Menyegarkan dan tidak bikin eneg
01/01/2026 18:27:38,66,4,"Beneran enak menu Matcha Espresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
01/01/2026 20:28:57,58,5,"Wangi kacang lembut, creamy enak."
